cost_id,project_id,contractor_id,material_id,cost_date,cost_category,planned_cost_myr,actual_cost_myr,quantity
CST003507,PRJ010,CON015,,2025-08-10,Labour,388106.9,372302.0,0.0
CST003508,PRJ010,CON017,,2025-08-11,Labour,617503.93,690247.77,0.0
CST003509,PRJ010,CON007,MAT008,2025-08-12,Material,660030.26,774408.33,126.09
CST003510,PRJ010,CON020,MAT009,2025-08-13,Material,550625.28,494919.66,86.33
CST003511,PRJ010,CON017,,2025-08-14,Subcontract,742218.51,704564.54,0.0
CST003512,PRJ010,CON009,,2025-08-15,Labour,403360.25,463681.53,0.0
CST003513,PRJ010,CON013,,2025-08-16,Equipment,711484.8,669832.3,0.0
CST003514,PRJ010,CON016,MAT009,2025-08-17,Material,556616.18,567549.37,45.21
CST003515,PRJ010,CON020,MAT010,2025-08-18,Material,548313.77,660847.08,21.08
CST003516,PRJ010,CON015,MAT011,2025-08-19,Material,453630.48,403412.18,149.04
CST003517,PRJ010,CON005,,2025-08-20,Labour,388597.89,383230.39,0.0
CST003518,PRJ010,CON006,MAT002,2025-08-21,Material,475986.03,491498.67,121.89
CST003519,PRJ010,CON003,,2025-08-22,Equipment,483531.9,439376.38,0.0
CST003520,PRJ010,CON013,,2025-08-23,Site Overhead,658883.37,721370.54,0.0
CST003521,PRJ010,CON013,MAT009,2025-08-24,Material,554267.2,641338.64,51.24
CST003522,PRJ010,CON013,MAT012,2025-08-25,Material,638934.27,709820.45,63.34
CST003523,PRJ010,CON019,MAT003,2025-08-26,Material,516357.29,585853.59,25.77
CST003524,PRJ010,CON007,,2025-08-27,Equipment,487402.06,444977.28,0.0
CST003525,PRJ010,CON005,,2025-08-28,Equipment,588924.7,681482.9,0.0
CST003526,PRJ010,CON014,,2025-08-29,Subcontract,420395.46,454552.64,0.0
CST003527,PRJ010,CON015,MAT006,2025-08-30,Material,381298.42,401155.13,94.91
CST003528,PRJ010,CON020,,2025-08-31,Equipment,462236.49,506439.95,0.0
CST003529,PRJ010,CON017,,2025-09-01,Labour,584544.33,689491.27,0.0
CST003530,PRJ010,CON007,,2025-09-02,Labour,464742.63,504400.35,0.0
CST003531,PRJ010,CON012,,2025-09-03,Equipment,604343.69,645018.56,0.0
CST003532,PRJ010,CON002,MAT005,2025-09-04,Material,421046.41,513047.5,96.62
CST003533,PRJ010,CON003,,2025-09-05,Labour,389654.27,445545.73,0.0
CST003534,PRJ010,CON020,MAT002,2025-09-06,Material,665968.09,628556.13,148.76
CST003535,PRJ010,CON006,MAT004,2025-09-07,Material,405573.55,371956.79,80.4
CST003536,PRJ010,CON017,MAT010,2025-09-08,Material,433928.27,466818.17,128.85
CST003537,PRJ010,CON011,MAT007,2025-09-09,Material,408595.4,477373.71,99.33
CST003538,PRJ010,CON001,MAT009,2025-09-10,Material,710310.16,718855.0,94.92
CST003539,PRJ010,CON008,,2025-09-11,Equipment,360737.21,399370.13,0.0
CST003540,PRJ010,CON018,,2025-09-12,Labour,629638.4,640747.97,0.0
CST003541,PRJ010,CON001,,2025-09-13,Subcontract,572329.37,556817.21,0.0
CST003542,PRJ010,CON005,,2025-09-14,Equipment,552697.33,482273.46,0.0
CST003543,PRJ010,CON014,,2025-09-15,Site Overhead,446402.99,522583.18,0.0
CST003544,PRJ010,CON002,MAT004,2025-09-16,Material,531571.11,609044.53,118.15
CST003545,PRJ010,CON016,,2025-09-17,Equipment,361357.47,327197.26,0.0
CST003546,PRJ010,CON011,MAT005,2025-09-18,Material,679194.59,780110.39,149.48
CST003547,PRJ010,CON011,,2025-09-19,Labour,649643.4,578934.52,0.0
CST003548,PRJ010,CON017,,2025-09-20,Labour,459248.02,547480.1,0.0
CST003549,PRJ010,CON015,,2025-09-21,Labour,716805.73,818602.94,0.0
CST003550,PRJ010,CON003,MAT003,2025-09-22,Material,476938.79,520062.15,54.62
CST003551,PRJ010,CON006,MAT005,2025-09-23,Material,561427.59,653696.18,53.22
CST003552,PRJ010,CON013,,2025-09-24,Labour,641856.64,782065.56,0.0
CST003553,PRJ010,CON014,MAT009,2025-09-25,Material,694215.36,789086.86,118.41
CST003554,PRJ010,CON001,,2025-09-26,Labour,401847.38,350192.85,0.0
CST003555,PRJ010,CON007,,2025-09-27,Equipment,464015.45,519652.93,0.0
CST003556,PRJ010,CON015,MAT008,2025-09-28,Material,478733.01,416383.45,14.26
CST003557,PRJ010,CON001,MAT011,2025-09-29,Material,361254.05,390206.6,19.72
CST003558,PRJ010,CON013,,2025-09-30,Site Overhead,472254.72,414048.88,0.0
CST003559,PRJ010,CON015,,2025-10-01,Equipment,478452.0,468422.34,0.0
CST003560,PRJ010,CON001,MAT011,2025-10-02,Material,729084.56,696643.81,67.05
CST003561,PRJ010,CON001,,2025-10-03,Labour,377397.51,379959.68,0.0
CST003562,PRJ010,CON010,,2025-10-04,Subcontract,738637.62,821450.37,0.0
CST003563,PRJ010,CON020,MAT012,2025-10-05,Material,420115.0,437052.79,51.92
CST003564,PRJ010,CON007,,2025-10-06,Labour,721851.39,652938.67,0.0
CST003565,PRJ010,CON012,,2025-10-07,Equipment,386689.54,405931.96,0.0
CST003566,PRJ010,CON014,,2025-10-08,Labour,389628.4,418309.44,0.0
CST003567,PRJ010,CON007,MAT010,2025-10-09,Material,377971.66,365303.52,63.31
CST003568,PRJ010,CON020,,2025-10-10,Subcontract,426737.72,438899.18,0.0
CST003569,PRJ010,CON014,,2025-10-11,Subcontract,391762.17,420384.7,0.0
CST003570,PRJ010,CON004,MAT002,2025-10-12,Material,687883.52,700557.87,9.78
CST003571,PRJ010,CON006,,2025-10-13,Labour,584546.79,582026.61,0.0
CST003572,PRJ010,CON015,MAT001,2025-10-14,Material,583334.81,586368.2,55.66
CST003573,PRJ010,CON003,,2025-10-15,Equipment,643044.33,670456.71,0.0
CST003574,PRJ010,CON013,,2025-10-16,Labour,400327.3,480421.79,0.0
CST003575,PRJ010,CON013,MAT003,2025-10-17,Material,667501.87,792970.07,111.56
CST003576,PRJ010,CON008,,2025-10-18,Site Overhead,400585.6,463698.8,0.0
CST003577,PRJ010,CON010,,2025-10-19,Labour,723859.58,849022.62,0.0
CST003578,PRJ010,CON003,MAT010,2025-10-20,Material,539499.77,470725.91,38.24
CST003579,PRJ010,CON015,,2025-10-21,Labour,460490.47,436645.29,0.0
CST003580,PRJ010,CON020,,2025-10-22,Equipment,515724.66,542766.55,0.0
CST003581,PRJ010,CON019,MAT003,2025-10-23,Material,435626.34,482818.83,84.34
CST003582,PRJ010,CON009,,2025-10-24,Site Overhead,455928.54,457105.5,0.0
CST003583,PRJ010,CON015,,2025-10-25,Site Overhead,704035.76,728184.98,0.0
CST003584,PRJ010,CON009,MAT002,2025-10-26,Material,458915.58,426244.39,96.04
CST003585,PRJ010,CON011,,2025-10-27,Labour,699588.36,620343.69,0.0
CST003586,PRJ010,CON015,,2025-10-28,Site Overhead,568993.91,690805.52,0.0
CST003587,PRJ010,CON016,,2025-10-29,Labour,448520.68,402996.23,0.0
CST003588,PRJ010,CON005,,2025-10-30,Equipment,425714.96,475629.48,0.0
CST003589,PRJ010,CON012,MAT011,2025-10-31,Material,707604.65,800389.47,107.46
CST003590,PRJ010,CON011,MAT002,2025-11-01,Material,462811.0,482310.42,88.02
CST003591,PRJ010,CON001,MAT012,2025-11-02,Material,417148.21,494068.29,45.56
CST003592,PRJ010,CON005,,2025-11-03,Labour,574113.17,589164.11,0.0
CST003593,PRJ010,CON012,MAT009,2025-11-04,Material,386816.59,390441.33,93.26
CST003594,PRJ010,CON017,,2025-11-05,Equipment,508364.99,619776.93,0.0
CST003595,PRJ010,CON005,MAT003,2025-11-06,Material,572842.65,500702.47,109.46
CST003596,PRJ010,CON011,,2025-11-07,Site Overhead,518058.84,467198.1,0.0
CST003597,PRJ010,CON018,,2025-11-08,Labour,520231.95,482102.51,0.0
CST003598,PRJ010,CON017,,2025-11-09,Site Overhead,725193.94,721445.14,0.0
CST003599,PRJ010,CON007,MAT008,2025-11-10,Material,577178.88,535064.39,25.0
CST003600,PRJ010,CON008,,2025-11-11,Labour,689849.25,791578.39,0.0
CST003601,PRJ010,CON004,MAT012,2025-11-12,Material,514872.68,456280.47,139.96
CST003602,PRJ010,CON013,MAT006,2025-11-13,Material,665018.83,656146.15,71.97
CST003603,PRJ010,CON019,,2025-11-14,Labour,639788.37,764183.75,0.0
CST003604,PRJ010,CON018,MAT003,2025-11-15,Material,365914.29,403108.78,112.23
CST003605,PRJ010,CON008,,2025-11-16,Equipment,360287.7,362917.03,0.0
CST003606,PRJ010,CON003,MAT001,2025-11-17,Material,725098.53,802357.3,157.92
CST003607,PRJ010,CON003,MAT005,2025-11-18,Material,491528.44,561511.49,10.92
CST003608,PRJ010,CON018,MAT007,2025-11-19,Material,716840.65,689533.58,19.12
CST003609,PRJ010,CON001,MAT005,2025-11-20,Material,592809.15,643631.65,55.95
CST003610,PRJ010,CON012,,2025-11-21,Labour,736448.54,822639.22,0.0
CST003611,PRJ010,CON019,,2025-11-22,Subcontract,422227.25,504797.55,0.0
CST003612,PRJ010,CON007,MAT009,2025-11-23,Material,458510.76,532765.16,8.59
CST003613,PRJ010,CON008,,2025-11-24,Equipment,643817.92,733459.2,0.0
CST003614,PRJ010,CON019,MAT004,2025-11-25,Material,684662.31,693497.12,50.29
CST003615,PRJ010,CON009,,2025-11-26,Labour,493532.19,566497.39,0.0
CST003616,PRJ010,CON013,,2025-11-27,Labour,408375.19,452231.53,0.0
CST003617,PRJ010,CON001,,2025-11-28,Labour,441234.98,498516.38,0.0
CST003618,PRJ010,CON007,,2025-11-29,Labour,525109.01,559190.86,0.0
CST003619,PRJ010,CON002,MAT006,2025-11-30,Material,499783.74,510587.32,75.3
CST003620,PRJ010,CON010,,2025-12-01,Labour,474969.77,518498.41,0.0
CST003621,PRJ010,CON003,,2025-12-02,Site Overhead,745905.14,738266.5,0.0
CST003622,PRJ010,CON014,,2025-12-03,Equipment,606784.4,558350.47,0.0
CST003623,PRJ010,CON008,,2025-12-04,Site Overhead,409813.47,437297.05,0.0
CST003624,PRJ010,CON004,MAT012,2025-12-05,Material,716243.78,645791.34,87.96
CST003625,PRJ010,CON008,,2025-12-06,Labour,459458.55,519350.19,0.0
CST003626,PRJ010,CON012,MAT007,2025-12-07,Material,739835.57,688450.21,127.77
CST003627,PRJ010,CON014,MAT010,2025-12-08,Material,459804.45,461527.22,27.63
CST003628,PRJ010,CON013,MAT011,2025-12-09,Material,373171.71,329526.45,100.22
CST003629,PRJ010,CON019,,2025-12-10,Subcontract,550253.05,512914.73,0.0
CST003630,PRJ010,CON020,,2025-12-11,Labour,738703.3,636793.29,0.0
CST003631,PRJ010,CON005,,2025-12-12,Equipment,724172.82,653306.24,0.0
CST003632,PRJ010,CON006,,2025-12-13,Equipment,488999.98,540197.61,0.0
CST003633,PRJ010,CON002,,2025-12-14,Subcontract,634673.33,764157.27,0.0
CST003634,PRJ010,CON018,MAT003,2025-12-15,Material,559234.46,499989.03,88.76
CST003635,PRJ010,CON006,,2025-12-16,Subcontract,520207.78,559748.26,0.0
CST003636,PRJ010,CON014,,2025-12-17,Equipment,583505.27,632034.12,0.0
CST003637,PRJ010,CON013,MAT008,2025-12-18,Material,661517.47,761924.31,73.86
CST003638,PRJ010,CON003,MAT007,2025-12-19,Material,686165.41,816557.18,62.89
CST003639,PRJ010,CON013,,2025-12-20,Labour,725416.07,696121.43,0.0
CST003640,PRJ010,CON019,,2025-12-21,Site Overhead,556147.12,668599.38,0.0
CST003641,PRJ010,CON008,MAT011,2025-12-22,Material,402382.61,377433.21,130.57
CST003642,PRJ010,CON019,,2025-12-23,Labour,601635.77,670940.73,0.0
CST003643,PRJ010,CON017,,2025-12-24,Subcontract,699787.32,773627.51,0.0
CST003644,PRJ010,CON018,,2025-12-25,Subcontract,467185.76,523761.64,0.0
CST003645,PRJ010,CON002,,2025-12-26,Labour,448010.33,401848.97,0.0
CST003646,PRJ010,CON016,,2025-12-27,Site Overhead,541175.46,642057.9,0.0
CST003647,PRJ010,CON010,,2025-12-28,Equipment,485099.38,583205.67,0.0
CST003648,PRJ010,CON005,,2025-12-29,Labour,630863.51,758384.25,0.0
CST003649,PRJ010,CON016,,2025-12-30,Subcontract,476349.51,487146.1,0.0
CST003650,PRJ010,CON016,,2025-12-31,Labour,506318.89,436971.78,0.0
CST003651,PRJ011,CON016,,2025-01-01,Site Overhead,536058.39,617382.27,0.0
CST003652,PRJ011,CON004,MAT008,2025-01-02,Material,403948.51,414220.52,116.73
CST003653,PRJ011,CON001,,2025-01-03,Subcontract,428179.5,412839.13,0.0
CST003654,PRJ011,CON001,,2025-01-04,Equipment,376292.58,410230.4,0.0
CST003655,PRJ011,CON016,MAT005,2025-01-05,Material,383031.32,438659.73,142.93
CST003656,PRJ011,CON013,,2025-01-06,Labour,351851.28,356861.79,0.0
CST003657,PRJ011,CON007,,2025-01-07,Site Overhead,569986.7,672860.91,0.0
CST003658,PRJ011,CON019,,2025-01-08,Labour,540371.93,582273.64,0.0
CST003659,PRJ011,CON002,,2025-01-09,Equipment,586371.19,697238.43,0.0
CST003660,PRJ011,CON006,,2025-01-10,Site Overhead,340956.29,401504.0,0.0
CST003661,PRJ011,CON019,,2025-01-11,Equipment,365972.72,367546.97,0.0
CST003662,PRJ011,CON016,,2025-01-12,Labour,306885.03,365568.31,0.0
CST003663,PRJ011,CON020,,2025-01-13,Subcontract,389038.41,421562.0,0.0
CST003664,PRJ011,CON010,MAT003,2025-01-14,Material,615124.21,704145.1,71.39
CST003665,PRJ011,CON003,,2025-01-15,Subcontract,316874.47,319505.18,0.0
CST003666,PRJ011,CON012,,2025-01-16,Equipment,599891.89,551973.15,0.0
CST003667,PRJ011,CON003,,2025-01-17,Labour,599338.89,624740.63,0.0
CST003668,PRJ011,CON011,,2025-01-18,Subcontract,552165.8,620121.73,0.0
CST003669,PRJ011,CON011,,2025-01-19,Labour,509923.96,521155.36,0.0
CST003670,PRJ011,CON003,MAT008,2025-01-20,Material,418618.57,429004.14,9.07
CST003671,PRJ011,CON011,,2025-01-21,Labour,601095.69,589286.36,0.0
CST003672,PRJ011,CON014,MAT001,2025-01-22,Material,429854.17,389654.48,116.46
CST003673,PRJ011,CON009,,2025-01-23,Labour,359787.93,341039.24,0.0
CST003674,PRJ011,CON019,MAT008,2025-01-24,Material,529698.13,467688.32,31.14
CST003675,PRJ011,CON006,MAT011,2025-01-25,Material,399543.38,417198.93,96.51
CST003676,PRJ011,CON009,,2025-01-26,Site Overhead,330563.88,338875.85,0.0
CST003677,PRJ011,CON012,,2025-01-27,Equipment,484646.83,515411.47,0.0
CST003678,PRJ011,CON018,MAT011,2025-01-28,Material,610021.94,531879.05,5.32
CST003679,PRJ011,CON016,,2025-01-29,Labour,312292.83,308445.79,0.0
CST003680,PRJ011,CON015,,2025-01-30,Subcontract,317640.09,303208.06,0.0
CST003681,PRJ011,CON006,,2025-01-31,Labour,335938.4,398740.42,0.0
CST003682,PRJ011,CON020,,2025-02-01,Equipment,407848.23,385741.02,0.0
CST003683,PRJ011,CON020,MAT001,2025-02-02,Material,607195.41,570389.1,51.68
CST003684,PRJ011,CON009,,2025-02-03,Equipment,411152.2,469306.78,0.0
CST003685,PRJ011,CON019,,2025-02-04,Equipment,317156.83,370470.58,0.0
CST003686,PRJ011,CON008,,2025-02-05,Labour,535234.68,604265.4,0.0
CST003687,PRJ011,CON002,,2025-02-06,Labour,421923.33,498870.74,0.0
CST003688,PRJ011,CON012,MAT009,2025-02-07,Material,505649.12,553730.05,83.14
CST003689,PRJ011,CON006,MAT001,2025-02-08,Material,545760.91,615290.25,86.63
CST003690,PRJ011,CON007,MAT008,2025-02-09,Material,580093.54,690255.67,62.0
CST003691,PRJ011,CON017,,2025-02-10,Subcontract,604474.78,563819.56,0.0
CST003692,PRJ011,CON011,MAT002,2025-02-11,Material,584629.76,571191.47,80.24
CST003693,PRJ011,CON008,,2025-02-12,Labour,395729.36,360717.58,0.0
CST003694,PRJ011,CON009,,2025-02-13,Labour,334299.3,341774.86,0.0
CST003695,PRJ011,CON013,MAT010,2025-02-14,Material,625123.61,565004.64,19.3
CST003696,PRJ011,CON006,,2025-02-15,Equipment,597839.25,704562.98,0.0
CST003697,PRJ011,CON011,,2025-02-16,Labour,577846.37,624381.68,0.0
CST003698,PRJ011,CON010,,2025-02-17,Equipment,437080.22,519615.96,0.0
CST003699,PRJ011,CON019,,2025-02-18,Equipment,615580.31,629898.31,0.0
CST003700,PRJ011,CON003,,2025-02-19,Labour,521271.96,570903.01,0.0
CST003701,PRJ011,CON010,,2025-02-20,Labour,510888.77,472613.34,0.0
CST003702,PRJ011,CON008,,2025-02-21,Equipment,603817.45,555502.17,0.0
CST003703,PRJ011,CON017,,2025-02-22,Labour,470121.13,561573.13,0.0
CST003704,PRJ011,CON007,,2025-02-23,Labour,335020.09,403746.27,0.0
CST003705,PRJ011,CON014,MAT002,2025-02-24,Material,307690.89,285447.59,76.14
CST003706,PRJ011,CON016,MAT010,2025-02-25,Material,529847.22,517616.7,66.05
CST003707,PRJ011,CON009,,2025-02-26,Site Overhead,560218.14,593512.13,0.0
CST003708,PRJ011,CON017,MAT010,2025-02-27,Material,417106.3,421446.29,98.13
CST003709,PRJ011,CON007,,2025-02-28,Labour,621157.88,680040.09,0.0
CST003710,PRJ011,CON015,MAT005,2025-03-01,Material,424027.17,480122.28,145.58
CST003711,PRJ011,CON017,,2025-03-02,Subcontract,428217.24,486248.25,0.0
CST003712,PRJ011,CON019,MAT002,2025-03-03,Material,493073.29,514562.76,6.73
CST003713,PRJ011,CON003,,2025-03-04,Subcontract,376651.94,335756.44,0.0
CST003714,PRJ011,CON019,MAT011,2025-03-05,Material,340133.79,405174.58,55.36
CST003715,PRJ011,CON013,,2025-03-06,Equipment,600898.0,699317.66,0.0
CST003716,PRJ011,CON004,MAT003,2025-03-07,Material,519564.91,455631.74,109.21
CST003717,PRJ011,CON003,,2025-03-08,Subcontract,415777.38,421748.24,0.0
CST003718,PRJ011,CON011,,2025-03-09,Subcontract,361576.97,358947.7,0.0
CST003719,PRJ011,CON020,MAT001,2025-03-10,Material,436601.79,522441.92,73.16
CST003720,PRJ011,CON006,,2025-03-11,Equipment,359301.82,331739.3,0.0
CST003721,PRJ011,CON009,MAT008,2025-03-12,Material,453069.0,542908.2,6.39
CST003722,PRJ011,CON003,MAT009,2025-03-13,Material,415909.25,506906.09,35.26
CST003723,PRJ011,CON014,,2025-03-14,Labour,548277.45,489552.2,0.0
CST003724,PRJ011,CON005,MAT007,2025-03-15,Material,547341.38,568742.4,143.88
CST003725,PRJ011,CON018,MAT007,2025-03-16,Material,330084.0,385088.37,35.29
CST003726,PRJ011,CON011,,2025-03-17,Subcontract,385457.01,358591.49,0.0
CST003727,PRJ011,CON015,,2025-03-18,Labour,510101.85,567459.97,0.0
CST003728,PRJ011,CON009,MAT009,2025-03-19,Material,611440.55,681178.48,131.51
CST003729,PRJ011,CON020,MAT003,2025-03-20,Material,343737.17,318207.67,74.66
CST003730,PRJ011,CON004,MAT007,2025-03-21,Material,310128.6,312025.96,125.64
CST003731,PRJ011,CON006,,2025-03-22,Subcontract,344221.87,367419.04,0.0
CST003732,PRJ011,CON019,,2025-03-23,Labour,420543.26,367369.03,0.0
CST003733,PRJ011,CON020,,2025-03-24,Equipment,442839.88,531866.51,0.0
CST003734,PRJ011,CON015,MAT009,2025-03-25,Material,348145.22,397595.83,146.1
CST003735,PRJ011,CON015,,2025-03-26,Equipment,515407.02,466327.02,0.0
CST003736,PRJ011,CON012,,2025-03-27,Subcontract,514445.49,585300.2,0.0
CST003737,PRJ011,CON005,MAT011,2025-03-28,Material,341413.85,294112.2,153.32
CST003738,PRJ011,CON007,,2025-03-29,Labour,487618.5,468555.71,0.0
CST003739,PRJ011,CON017,,2025-03-30,Equipment,616488.87,700906.12,0.0
CST003740,PRJ011,CON009,,2025-03-31,Site Overhead,559197.05,644148.79,0.0
CST003741,PRJ011,CON004,,2025-04-01,Labour,531469.05,470577.97,0.0
CST003742,PRJ011,CON005,,2025-04-02,Labour,537501.58,466304.47,0.0
CST003743,PRJ011,CON013,MAT010,2025-04-03,Material,426318.52,499874.35,52.27
CST003744,PRJ011,CON019,,2025-04-04,Subcontract,587989.23,664413.95,0.0
CST003745,PRJ011,CON006,,2025-04-05,Labour,466262.47,556149.23,0.0
CST003746,PRJ011,CON011,,2025-04-06,Labour,374427.05,427099.03,0.0
CST003747,PRJ011,CON018,MAT008,2025-04-07,Material,497132.28,592231.85,138.71
CST003748,PRJ011,CON004,MAT005,2025-04-08,Material,426453.07,394339.94,16.52
CST003749,PRJ011,CON001,,2025-04-09,Labour,466897.83,443108.82,0.0
CST003750,PRJ011,CON019,,2025-04-10,Labour,454036.87,414637.84,0.0
CST003751,PRJ011,CON002,,2025-04-11,Site Overhead,462071.47,530845.19,0.0
CST003752,PRJ011,CON010,,2025-04-12,Labour,457331.95,408110.62,0.0
CST003753,PRJ011,CON009,,2025-04-13,Subcontract,599190.44,627257.83,0.0
CST003754,PRJ011,CON015,MAT008,2025-04-14,Material,460268.71,474597.28,104.03
CST003755,PRJ011,CON007,MAT004,2025-04-15,Material,324363.28,345533.23,85.44
CST003756,PRJ011,CON009,MAT002,2025-04-16,Material,510045.7,527688.75,55.22
CST003757,PRJ011,CON010,,2025-04-17,Labour,428678.1,380469.79,0.0
CST003758,PRJ011,CON016,MAT005,2025-04-18,Material,417879.87,401671.87,65.61
CST003759,PRJ011,CON008,,2025-04-19,Labour,632468.51,670367.35,0.0
CST003760,PRJ011,CON007,,2025-04-20,Equipment,365738.91,436116.48,0.0
CST003761,PRJ011,CON003,MAT007,2025-04-21,Material,405615.35,485306.86,115.55
CST003762,PRJ011,CON004,,2025-04-22,Subcontract,623489.65,646575.81,0.0
CST003763,PRJ011,CON013,,2025-04-23,Subcontract,329031.25,356476.41,0.0
CST003764,PRJ011,CON008,MAT005,2025-04-24,Material,501819.72,542850.94,74.81
CST003765,PRJ011,CON015,MAT004,2025-04-25,Material,513585.59,460548.91,43.68
CST003766,PRJ011,CON009,,2025-04-26,Site Overhead,630783.3,660093.76,0.0
CST003767,PRJ011,CON008,,2025-04-27,Labour,497450.63,515282.18,0.0
CST003768,PRJ011,CON001,,2025-04-28,Site Overhead,413121.8,414667.15,0.0
CST003769,PRJ011,CON018,MAT008,2025-04-29,Material,373111.35,417108.89,128.86
CST003770,PRJ011,CON012,,2025-04-30,Subcontract,540471.6,491886.64,0.0
CST003771,PRJ011,CON011,,2025-05-01,Subcontract,369843.5,389768.23,0.0
CST003772,PRJ011,CON015,,2025-05-02,Equipment,514516.52,462230.04,0.0
CST003773,PRJ011,CON001,MAT004,2025-05-03,Material,415274.96,419189.95,37.36
CST003774,PRJ011,CON018,MAT001,2025-05-04,Material,439802.85,421659.85,159.19
CST003775,PRJ011,CON017,MAT004,2025-05-05,Material,589069.98,642161.74,75.68
CST003776,PRJ011,CON013,MAT005,2025-05-06,Material,388842.82,393596.2,89.81
CST003777,PRJ011,CON016,MAT004,2025-05-07,Material,584077.31,555120.96,89.72
CST003778,PRJ011,CON003,MAT011,2025-05-08,Material,506720.05,587011.86,117.66
CST003779,PRJ011,CON014,,2025-05-09,Labour,433883.53,519710.52,0.0
CST003780,PRJ011,CON017,MAT002,2025-05-10,Material,414901.86,484929.36,139.69
CST003781,PRJ011,CON001,MAT003,2025-05-11,Material,575352.58,588343.3,112.63
CST003782,PRJ011,CON020,,2025-05-12,Labour,507908.75,571789.68,0.0
CST003783,PRJ011,CON001,MAT008,2025-05-13,Material,486133.96,451920.69,62.09
CST003784,PRJ011,CON017,,2025-05-14,Labour,465556.56,544420.94,0.0
CST003785,PRJ011,CON016,MAT010,2025-05-15,Material,452055.85,504811.51,42.13
CST003786,PRJ011,CON007,,2025-05-16,Subcontract,517041.71,489843.21,0.0
CST003787,PRJ011,CON003,,2025-05-17,Subcontract,487758.65,451759.11,0.0
CST003788,PRJ011,CON003,MAT007,2025-05-18,Material,608148.53,642244.85,21.3
CST003789,PRJ011,CON007,,2025-05-19,Labour,595413.39,726165.18,0.0
CST003790,PRJ011,CON018,,2025-05-20,Equipment,621995.59,579114.84,0.0
CST003791,PRJ011,CON003,,2025-05-21,Subcontract,423508.66,369132.54,0.0
CST003792,PRJ011,CON001,,2025-05-22,Labour,561929.77,664651.56,0.0
CST003793,PRJ011,CON003,,2025-05-23,Labour,583607.96,660626.75,0.0
CST003794,PRJ011,CON002,,2025-05-24,Equipment,318114.27,303649.58,0.0
CST003795,PRJ011,CON019,MAT012,2025-05-25,Material,420075.97,448510.94,21.33
CST003796,PRJ011,CON020,,2025-05-26,Equipment,606639.04,624101.78,0.0
CST003797,PRJ011,CON014,MAT011,2025-05-27,Material,496164.84,482755.66,36.63
CST003798,PRJ011,CON011,MAT009,2025-05-28,Material,616500.31,731867.12,45.74
CST003799,PRJ011,CON010,,2025-05-29,Equipment,628573.88,560628.22,0.0
CST003800,PRJ011,CON006,MAT007,2025-05-30,Material,338850.87,387635.83,129.0
CST003801,PRJ011,CON002,,2025-05-31,Labour,455512.48,525194.72,0.0
CST003802,PRJ011,CON002,,2025-06-01,Site Overhead,376992.81,392171.33,0.0
CST003803,PRJ011,CON017,,2025-06-02,Equipment,346116.95,373511.57,0.0
CST003804,PRJ011,CON019,MAT007,2025-06-03,Material,443869.19,429468.71,107.69
