usage_id,project_id,equipment_id,usage_date,operating_hours,idle_hours,available_hours,fuel_consumed_litres,maintenance_cost_myr
USE008127,PRJ007,EQP055,2025-02-28,2.85,21.15,24.0,26.47,0.0
USE008128,PRJ007,EQP055,2025-03-01,6.44,3.56,10.0,71.04,571.93
USE008129,PRJ007,EQP055,2025-03-04,5.87,2.13,8.0,116.92,0.0
USE008130,PRJ007,EQP055,2025-03-05,4.64,7.36,12.0,53.42,0.0
USE008131,PRJ007,EQP055,2025-03-07,3.78,6.22,10.0,24.6,2178.23
USE008132,PRJ007,EQP055,2025-03-09,14.84,9.16,24.0,133.89,0.0
USE008133,PRJ007,EQP055,2025-03-10,12.32,3.68,16.0,186.87,0.0
USE008134,PRJ007,EQP055,2025-03-11,2.82,9.18,12.0,50.35,0.0
USE008135,PRJ007,EQP055,2025-03-12,2.33,13.67,16.0,28.71,0.0
USE008136,PRJ007,EQP055,2025-03-15,6.84,5.16,12.0,46.78,0.0
USE008137,PRJ007,EQP055,2025-03-17,9.91,2.09,12.0,52.24,1294.69
USE008138,PRJ007,EQP055,2025-03-23,6.29,9.71,16.0,79.55,0.0
USE008139,PRJ007,EQP055,2025-03-24,3.36,4.64,8.0,68.09,0.0
USE008140,PRJ007,EQP055,2025-03-26,8.18,3.82,12.0,75.07,0.0
USE008141,PRJ007,EQP055,2025-03-27,5.03,4.97,10.0,34.67,0.0
USE008142,PRJ007,EQP055,2025-03-30,7.94,2.06,10.0,85.2,0.0
USE008143,PRJ007,EQP055,2025-03-31,9.5,0.5,10.0,167.71,0.0
USE008144,PRJ007,EQP055,2025-04-05,2.47,5.53,8.0,42.1,0.0
USE008145,PRJ007,EQP055,2025-04-09,4.92,5.08,10.0,26.95,0.0
USE008146,PRJ007,EQP055,2025-04-10,8.25,7.75,16.0,141.32,2978.61
USE008147,PRJ007,EQP055,2025-04-12,6.76,1.24,8.0,130.17,0.0
USE008148,PRJ007,EQP055,2025-04-13,2.81,7.19,10.0,49.95,0.0
USE008149,PRJ007,EQP055,2025-04-14,10.24,1.76,12.0,65.58,0.0
USE008150,PRJ007,EQP055,2025-04-15,1.61,10.39,12.0,15.88,0.0
USE008151,PRJ007,EQP055,2025-04-17,9.35,0.65,10.0,53.99,0.0
USE008152,PRJ007,EQP055,2025-04-25,12.99,3.01,16.0,159.22,0.0
USE008153,PRJ007,EQP055,2025-04-28,4.77,3.23,8.0,64.6,0.0
USE008154,PRJ007,EQP055,2025-04-30,3.43,6.57,10.0,62.21,0.0
USE008155,PRJ007,EQP055,2025-05-01,6.69,1.31,8.0,78.5,0.0
USE008156,PRJ007,EQP055,2025-05-06,1.84,6.16,8.0,31.75,0.0
USE008157,PRJ007,EQP055,2025-05-07,5.24,18.76,24.0,53.53,0.0
USE008158,PRJ007,EQP055,2025-05-09,2.29,7.71,10.0,12.26,0.0
USE008159,PRJ007,EQP055,2025-05-12,1.8,10.2,12.0,34.42,0.0
USE008160,PRJ007,EQP055,2025-05-15,4.26,7.74,12.0,81.7,0.0
USE008161,PRJ007,EQP055,2025-05-16,11.04,4.96,16.0,90.05,0.0
USE008162,PRJ007,EQP055,2025-05-18,6.74,5.26,12.0,105.77,2394.35
USE008163,PRJ007,EQP055,2025-05-22,4.11,3.89,8.0,85.86,0.0
USE008164,PRJ007,EQP055,2025-05-23,2.41,13.59,16.0,40.07,0.0
USE008165,PRJ007,EQP055,2025-05-30,5.59,4.41,10.0,35.44,0.0
USE008166,PRJ007,EQP055,2025-06-01,7.74,0.26,8.0,164.61,559.12
USE008167,PRJ007,EQP055,2025-06-02,4.55,3.45,8.0,48.86,0.0
USE008168,PRJ007,EQP055,2025-06-03,8.13,3.87,12.0,111.27,0.0
USE008169,PRJ007,EQP055,2025-06-04,5.8,10.2,16.0,47.74,0.0
USE008170,PRJ007,EQP055,2025-06-07,7.03,2.97,10.0,80.53,1484.67
USE008171,PRJ007,EQP055,2025-06-08,3.46,8.54,12.0,53.61,0.0
USE008172,PRJ007,EQP055,2025-06-09,3.57,12.43,16.0,33.49,626.32
USE008173,PRJ007,EQP055,2025-06-13,15.19,8.81,24.0,318.27,0.0
USE008174,PRJ007,EQP055,2025-06-14,5.81,4.19,10.0,52.08,1591.95
USE008175,PRJ007,EQP055,2025-06-16,9.27,0.73,10.0,155.85,0.0
USE008176,PRJ007,EQP055,2025-06-17,4.43,5.57,10.0,85.41,0.0
USE008177,PRJ007,EQP055,2025-06-18,2.79,7.21,10.0,42.03,0.0
USE008178,PRJ007,EQP055,2025-06-25,4.08,5.92,10.0,29.05,1764.87
USE008179,PRJ007,EQP055,2025-06-27,8.3,3.7,12.0,54.01,1155.91
USE008180,PRJ007,EQP055,2025-06-29,9.78,2.22,12.0,214.03,0.0
USE008181,PRJ007,EQP055,2025-06-30,4.25,3.75,8.0,70.08,0.0
USE008182,PRJ007,EQP055,2025-07-01,8.65,1.35,10.0,141.75,214.38
USE008183,PRJ007,EQP055,2025-07-02,7.19,16.81,24.0,45.2,0.0
USE008184,PRJ007,EQP055,2025-07-12,8.03,1.97,10.0,56.08,0.0
USE008185,PRJ007,EQP055,2025-07-14,2.16,7.84,10.0,46.54,0.0
USE008186,PRJ007,EQP055,2025-07-15,3.57,6.43,10.0,48.65,0.0
USE008187,PRJ007,EQP055,2025-07-18,3.82,6.18,10.0,48.23,0.0
USE008188,PRJ007,EQP055,2025-07-20,2.94,7.06,10.0,32.12,0.0
USE008189,PRJ007,EQP055,2025-07-23,7.91,2.09,10.0,171.15,0.0
USE008190,PRJ007,EQP055,2025-07-24,14.02,1.98,16.0,76.84,0.0
USE008191,PRJ007,EQP055,2025-07-25,18.19,5.81,24.0,277.61,0.0
USE008192,PRJ007,EQP055,2025-07-30,10.99,1.01,12.0,148.41,0.0
USE008193,PRJ007,EQP055,2025-08-05,9.76,0.24,10.0,172.03,0.0
USE008194,PRJ007,EQP055,2025-08-07,4.28,7.72,12.0,93.29,0.0
USE008195,PRJ007,EQP055,2025-08-11,11.99,0.01,12.0,213.44,0.0
USE008196,PRJ007,EQP055,2025-08-17,15.08,0.92,16.0,199.55,0.0
USE008197,PRJ007,EQP055,2025-08-19,3.17,8.83,12.0,37.3,0.0
USE008198,PRJ007,EQP055,2025-08-24,5.05,2.95,8.0,110.61,1244.05
USE008199,PRJ007,EQP055,2025-08-27,3.46,12.54,16.0,24.88,0.0
USE008200,PRJ007,EQP055,2025-08-28,10.23,1.77,12.0,100.83,735.43
USE008201,PRJ007,EQP055,2025-08-30,1.8,8.2,10.0,23.86,0.0
USE008202,PRJ007,EQP055,2025-09-01,3.17,6.83,10.0,40.58,0.0
USE008203,PRJ007,EQP055,2025-09-03,6.14,3.86,10.0,131.55,797.91
USE008204,PRJ007,EQP055,2025-09-04,4.18,3.82,8.0,27.69,0.0
USE008205,PRJ007,EQP055,2025-09-05,7.68,2.32,10.0,157.76,1845.89
USE008206,PRJ007,EQP055,2025-09-06,3.9,6.1,10.0,29.47,1470.49
USE008207,PRJ007,EQP055,2025-09-08,7.81,4.19,12.0,67.98,0.0
USE008208,PRJ007,EQP055,2025-09-09,2.68,5.32,8.0,44.53,0.0
USE008209,PRJ007,EQP055,2025-09-11,2.83,13.17,16.0,59.28,0.0
USE008210,PRJ007,EQP055,2025-09-14,1.65,6.35,8.0,15.81,1277.31
USE008211,PRJ007,EQP055,2025-09-17,10.93,1.07,12.0,126.35,992.01
USE008212,PRJ007,EQP055,2025-09-18,2.28,13.72,16.0,28.28,0.0
USE008213,PRJ007,EQP055,2025-09-19,3.72,6.28,10.0,67.96,0.0
USE008214,PRJ007,EQP055,2025-09-22,4.57,7.43,12.0,27.95,726.63
USE008215,PRJ007,EQP055,2025-09-24,8.52,1.48,10.0,98.19,0.0
USE008216,PRJ007,EQP055,2025-09-26,2.95,7.05,10.0,23.88,2997.85
USE008217,PRJ007,EQP055,2025-09-29,8.16,1.84,10.0,120.23,0.0
USE008218,PRJ007,EQP055,2025-10-05,2.16,5.84,8.0,33.19,0.0
USE008219,PRJ007,EQP055,2025-10-06,10.99,1.01,12.0,224.25,3318.94
USE008220,PRJ007,EQP055,2025-10-07,4.46,5.54,10.0,28.25,3285.43
USE008221,PRJ007,EQP055,2025-10-08,2.81,7.19,10.0,18.1,0.0
USE008222,PRJ007,EQP055,2025-10-12,5.13,10.87,16.0,98.77,2120.13
USE008223,PRJ007,EQP055,2025-10-15,4.0,6.0,10.0,47.11,0.0
USE008224,PRJ007,EQP055,2025-10-18,7.29,0.71,8.0,130.27,0.0
USE008225,PRJ007,EQP055,2025-10-22,5.03,4.97,10.0,106.47,0.0
USE008226,PRJ007,EQP055,2025-10-26,9.65,2.35,12.0,164.53,2416.09
USE008227,PRJ007,EQP055,2025-10-29,2.36,7.64,10.0,32.07,0.0
USE008228,PRJ007,EQP055,2025-10-31,3.66,6.34,10.0,46.44,0.0
USE008229,PRJ007,EQP055,2025-11-02,8.28,3.72,12.0,101.83,992.84
USE008230,PRJ007,EQP055,2025-11-03,7.78,0.22,8.0,69.34,0.0
USE008231,PRJ007,EQP055,2025-11-04,7.2,2.8,10.0,128.01,0.0
USE008232,PRJ007,EQP055,2025-11-05,3.17,12.83,16.0,39.62,0.0
USE008233,PRJ007,EQP055,2025-11-12,2.51,5.49,8.0,23.15,0.0
USE008234,PRJ007,EQP055,2025-11-15,15.39,0.61,16.0,306.93,1875.36
USE008235,PRJ007,EQP055,2025-11-17,5.33,4.67,10.0,114.03,0.0
USE008236,PRJ007,EQP055,2025-11-21,7.83,0.17,8.0,108.45,0.0
USE008237,PRJ007,EQP055,2025-11-22,2.73,13.27,16.0,14.21,0.0
USE008238,PRJ007,EQP055,2025-11-23,7.58,0.42,8.0,86.29,0.0
USE008239,PRJ007,EQP055,2025-11-24,4.35,11.65,16.0,26.86,0.0
USE008240,PRJ007,EQP055,2025-11-26,7.36,0.64,8.0,153.0,0.0
USE008241,PRJ007,EQP055,2025-11-27,4.97,5.03,10.0,95.24,0.0
USE008242,PRJ007,EQP055,2025-11-28,6.45,3.55,10.0,110.43,0.0
USE008243,PRJ007,EQP055,2025-12-02,3.82,4.18,8.0,39.09,0.0
USE008244,PRJ007,EQP055,2025-12-03,6.72,3.28,10.0,85.27,1376.5
USE008245,PRJ007,EQP055,2025-12-11,7.29,0.71,8.0,51.26,0.0
USE008246,PRJ007,EQP055,2025-12-17,5.56,4.44,10.0,98.23,1010.05
USE008247,PRJ007,EQP055,2025-12-18,2.44,7.56,10.0,13.15,0.0
USE008248,PRJ007,EQP055,2025-12-23,6.49,1.51,8.0,79.6,0.0
USE008249,PRJ007,EQP055,2025-12-24,7.1,2.9,10.0,126.82,0.0
USE008250,PRJ007,EQP055,2025-12-29,8.32,3.68,12.0,116.09,462.71
USE008251,PRJ008,EQP056,2025-01-02,5.45,6.55,12.0,106.82,0.0
USE008252,PRJ008,EQP056,2025-01-04,6.84,5.16,12.0,127.85,0.0
USE008253,PRJ008,EQP056,2025-01-05,6.64,3.36,10.0,51.51,0.0
USE008254,PRJ008,EQP056,2025-01-06,3.32,12.68,16.0,64.58,0.0
USE008255,PRJ008,EQP056,2025-01-12,9.66,6.34,16.0,180.16,0.0
USE008256,PRJ008,EQP056,2025-01-20,7.38,2.62,10.0,124.75,0.0
USE008257,PRJ008,EQP056,2025-01-21,6.06,5.94,12.0,64.53,3197.17
USE008258,PRJ008,EQP056,2025-01-22,13.61,2.39,16.0,89.17,0.0
USE008259,PRJ008,EQP056,2025-01-27,6.3,9.7,16.0,132.31,0.0
USE008260,PRJ008,EQP056,2025-01-28,3.04,12.96,16.0,65.7,0.0
USE008261,PRJ008,EQP056,2025-02-02,10.58,1.42,12.0,183.81,0.0
USE008262,PRJ008,EQP056,2025-02-04,15.53,0.47,16.0,295.07,2776.55
USE008263,PRJ008,EQP056,2025-02-05,6.0,4.0,10.0,78.92,0.0
USE008264,PRJ008,EQP056,2025-02-07,6.13,17.87,24.0,112.81,0.0
USE008265,PRJ008,EQP056,2025-02-08,7.42,2.58,10.0,115.93,0.0
USE008266,PRJ008,EQP056,2025-02-11,2.53,21.47,24.0,25.39,0.0
USE008267,PRJ008,EQP056,2025-02-14,5.13,4.87,10.0,93.48,0.0
USE008268,PRJ008,EQP056,2025-02-17,7.17,2.83,10.0,85.73,0.0
USE008269,PRJ008,EQP056,2025-02-19,9.49,0.51,10.0,196.16,607.58
USE008270,PRJ008,EQP056,2025-02-20,4.51,7.49,12.0,38.36,2031.07
USE008271,PRJ008,EQP056,2025-02-21,11.32,4.68,16.0,197.69,0.0
USE008272,PRJ008,EQP056,2025-02-22,3.86,4.14,8.0,59.37,0.0
USE008273,PRJ008,EQP056,2025-02-25,11.29,4.71,16.0,83.5,1079.67
USE008274,PRJ008,EQP056,2025-02-26,8.13,3.87,12.0,41.43,0.0
USE008275,PRJ008,EQP056,2025-03-01,3.9,4.1,8.0,58.36,3289.0
USE008276,PRJ008,EQP056,2025-03-04,6.94,1.06,8.0,71.04,0.0
USE008277,PRJ008,EQP056,2025-03-05,3.9,12.1,16.0,24.34,0.0
USE008278,PRJ008,EQP056,2025-03-10,5.23,10.77,16.0,112.61,0.0
USE008279,PRJ008,EQP056,2025-03-15,3.97,4.03,8.0,65.17,0.0
USE008280,PRJ008,EQP056,2025-03-17,10.49,1.51,12.0,137.67,418.75
USE008281,PRJ008,EQP056,2025-03-20,7.98,4.02,12.0,59.62,0.0
USE008282,PRJ008,EQP056,2025-03-23,2.37,7.63,10.0,34.3,2442.13
USE008283,PRJ008,EQP056,2025-03-30,2.17,9.83,12.0,20.83,0.0
USE008284,PRJ008,EQP056,2025-03-31,6.75,3.25,10.0,69.72,693.41
USE008285,PRJ008,EQP056,2025-04-01,1.54,6.46,8.0,21.88,662.48
USE008286,PRJ008,EQP056,2025-04-02,8.4,3.6,12.0,113.88,1278.66
USE008287,PRJ008,EQP056,2025-04-07,4.43,7.57,12.0,30.72,0.0
USE008288,PRJ008,EQP056,2025-04-11,6.27,5.73,12.0,103.39,301.22
USE008289,PRJ008,EQP056,2025-04-12,3.73,8.27,12.0,31.52,3082.72
USE008290,PRJ008,EQP056,2025-04-13,2.2,5.8,8.0,40.18,3323.8
USE008291,PRJ008,EQP056,2025-04-14,5.98,2.02,8.0,57.56,0.0
USE008292,PRJ008,EQP056,2025-04-15,14.25,1.75,16.0,71.95,0.0
USE008293,PRJ008,EQP056,2025-04-17,6.17,1.83,8.0,127.33,0.0
USE008294,PRJ008,EQP056,2025-04-18,4.99,7.01,12.0,80.56,0.0
USE008295,PRJ008,EQP056,2025-04-21,6.47,1.53,8.0,56.71,0.0
USE008296,PRJ008,EQP056,2025-04-22,13.77,2.23,16.0,218.14,0.0
USE008297,PRJ008,EQP056,2025-04-23,7.67,0.33,8.0,120.56,0.0
USE008298,PRJ008,EQP056,2025-04-26,9.23,6.77,16.0,109.32,572.03
USE008299,PRJ008,EQP056,2025-05-04,2.08,9.92,12.0,13.3,0.0
USE008300,PRJ008,EQP056,2025-05-07,10.89,1.11,12.0,85.82,0.0
USE008301,PRJ008,EQP056,2025-05-11,9.2,0.8,10.0,62.35,0.0
USE008302,PRJ008,EQP056,2025-05-12,6.84,5.16,12.0,136.58,0.0
USE008303,PRJ008,EQP056,2025-05-13,2.82,7.18,10.0,26.53,0.0
USE008304,PRJ008,EQP056,2025-05-14,7.48,2.52,10.0,160.17,0.0
USE008305,PRJ008,EQP056,2025-05-16,2.69,7.31,10.0,47.75,0.0
USE008306,PRJ008,EQP056,2025-05-17,2.49,7.51,10.0,41.98,0.0
USE008307,PRJ008,EQP056,2025-05-18,4.39,5.61,10.0,46.09,0.0
USE008308,PRJ008,EQP056,2025-05-19,10.44,1.56,12.0,156.29,687.92
USE008309,PRJ008,EQP056,2025-05-22,1.69,22.31,24.0,35.36,0.0
USE008310,PRJ008,EQP056,2025-05-27,3.09,4.91,8.0,47.8,0.0
USE008311,PRJ008,EQP056,2025-05-28,3.7,4.3,8.0,40.23,2500.47
USE008312,PRJ008,EQP056,2025-05-29,22.87,1.13,24.0,277.2,0.0
USE008313,PRJ008,EQP056,2025-06-04,3.09,8.91,12.0,63.75,1655.29
USE008314,PRJ008,EQP056,2025-06-08,2.07,7.93,10.0,40.64,0.0
USE008315,PRJ008,EQP056,2025-06-11,2.21,5.79,8.0,19.41,993.52
USE008316,PRJ008,EQP056,2025-06-12,5.84,4.16,10.0,127.11,0.0
USE008317,PRJ008,EQP056,2025-06-15,6.54,3.46,10.0,109.22,0.0
USE008318,PRJ008,EQP056,2025-06-19,1.72,14.28,16.0,26.48,0.0
USE008319,PRJ008,EQP056,2025-06-21,4.67,5.33,10.0,62.55,1905.23
USE008320,PRJ008,EQP056,2025-06-24,5.83,4.17,10.0,45.32,0.0
USE008321,PRJ008,EQP056,2025-06-27,2.39,5.61,8.0,13.18,2602.52
USE008322,PRJ008,EQP056,2025-07-01,3.62,8.38,12.0,42.93,0.0
USE008323,PRJ008,EQP056,2025-07-02,6.41,1.59,8.0,69.09,0.0
USE008324,PRJ008,EQP056,2025-07-05,9.21,6.79,16.0,106.51,0.0
USE008325,PRJ008,EQP056,2025-07-06,3.3,4.7,8.0,47.8,0.0
USE008326,PRJ008,EQP056,2025-07-07,4.2,7.8,12.0,66.49,0.0
USE008327,PRJ008,EQP056,2025-07-08,4.81,7.19,12.0,86.52,0.0
USE008328,PRJ008,EQP056,2025-07-09,10.6,1.4,12.0,61.66,0.0
USE008329,PRJ008,EQP056,2025-07-11,2.34,5.66,8.0,12.33,1041.18
USE008330,PRJ008,EQP056,2025-07-12,4.18,7.82,12.0,89.79,0.0
USE008331,PRJ008,EQP056,2025-07-13,6.86,3.14,10.0,66.04,0.0
USE008332,PRJ008,EQP056,2025-07-17,1.67,14.33,16.0,20.06,0.0
USE008333,PRJ008,EQP056,2025-07-19,14.12,1.88,16.0,209.39,0.0
USE008334,PRJ008,EQP056,2025-07-20,2.24,7.76,10.0,11.44,0.0
USE008335,PRJ008,EQP056,2025-07-21,7.52,2.48,10.0,49.35,0.0
USE008336,PRJ008,EQP056,2025-07-22,5.48,6.52,12.0,104.07,2477.81
USE008337,PRJ008,EQP056,2025-07-23,2.02,9.98,12.0,29.64,1970.22
USE008338,PRJ008,EQP056,2025-07-29,4.09,11.91,16.0,36.17,0.0
USE008339,PRJ008,EQP056,2025-08-05,5.53,2.47,8.0,41.87,0.0
USE008340,PRJ008,EQP056,2025-08-07,4.47,3.53,8.0,38.75,0.0
USE008341,PRJ008,EQP056,2025-08-11,1.56,10.44,12.0,14.47,0.0
USE008342,PRJ008,EQP056,2025-08-13,3.37,6.63,10.0,37.12,0.0
USE008343,PRJ008,EQP056,2025-08-15,7.59,2.41,10.0,80.97,0.0
USE008344,PRJ008,EQP056,2025-08-16,7.35,4.65,12.0,83.86,0.0
USE008345,PRJ008,EQP056,2025-08-17,6.43,3.57,10.0,77.3,0.0
USE008346,PRJ008,EQP056,2025-08-22,15.18,0.82,16.0,85.24,1736.95
USE008347,PRJ008,EQP056,2025-08-23,6.95,1.05,8.0,113.66,0.0
USE008348,PRJ008,EQP056,2025-08-25,10.83,5.17,16.0,223.51,0.0
USE008349,PRJ008,EQP056,2025-08-27,7.19,0.81,8.0,101.44,0.0
USE008350,PRJ008,EQP056,2025-08-28,6.09,5.91,12.0,61.0,0.0
USE008351,PRJ008,EQP056,2025-09-02,11.3,0.7,12.0,209.35,0.0
USE008352,PRJ008,EQP056,2025-09-14,1.68,10.32,12.0,36.37,0.0
USE008353,PRJ008,EQP056,2025-09-18,7.0,9.0,16.0,120.24,0.0
USE008354,PRJ008,EQP056,2025-09-22,14.5,1.5,16.0,273.61,346.18
USE008355,PRJ008,EQP056,2025-09-25,8.98,1.02,10.0,78.43,0.0
USE008356,PRJ008,EQP056,2025-09-26,9.44,0.56,10.0,198.77,0.0
USE008357,PRJ008,EQP056,2025-09-28,15.73,0.27,16.0,322.03,0.0
USE008358,PRJ008,EQP056,2025-10-03,7.89,2.11,10.0,74.69,1333.37
USE008359,PRJ008,EQP056,2025-10-06,8.46,7.54,16.0,53.61,0.0
USE008360,PRJ008,EQP056,2025-10-07,3.04,4.96,8.0,20.95,2092.11
USE008361,PRJ008,EQP056,2025-10-08,8.45,3.55,12.0,110.57,0.0
USE008362,PRJ008,EQP056,2025-10-09,4.63,3.37,8.0,39.7,0.0
USE008363,PRJ008,EQP056,2025-10-11,6.07,3.93,10.0,130.09,0.0
USE008364,PRJ008,EQP056,2025-10-14,2.55,5.45,8.0,54.06,0.0
USE008365,PRJ008,EQP056,2025-10-16,10.74,5.26,16.0,61.76,0.0
USE008366,PRJ008,EQP056,2025-10-17,6.41,3.59,10.0,129.02,0.0
USE008367,PRJ008,EQP056,2025-10-20,13.19,2.81,16.0,206.98,0.0
USE008368,PRJ008,EQP056,2025-10-23,10.55,5.45,16.0,150.49,2992.31
USE008369,PRJ008,EQP056,2025-10-25,3.17,4.83,8.0,64.98,0.0
USE008370,PRJ008,EQP056,2025-10-27,8.48,1.52,10.0,168.0,0.0
USE008371,PRJ008,EQP056,2025-10-28,14.14,9.86,24.0,231.34,3467.26
USE008372,PRJ008,EQP056,2025-10-29,8.48,7.52,16.0,74.67,708.0
USE008373,PRJ008,EQP056,2025-10-30,6.39,1.61,8.0,89.78,0.0
USE008374,PRJ008,EQP056,2025-10-31,4.58,3.42,8.0,24.06,0.0
USE008375,PRJ008,EQP056,2025-11-02,4.3,11.7,16.0,68.26,1043.02
USE008376,PRJ008,EQP056,2025-11-03,5.4,4.6,10.0,50.67,0.0
USE008377,PRJ008,EQP056,2025-11-07,3.42,8.58,12.0,18.26,0.0
USE008378,PRJ008,EQP056,2025-11-09,6.27,5.73,12.0,98.87,0.0
USE008379,PRJ008,EQP056,2025-11-12,5.94,4.06,10.0,99.05,0.0
USE008380,PRJ008,EQP056,2025-11-14,4.38,7.62,12.0,30.96,0.0
USE008381,PRJ008,EQP056,2025-11-18,7.88,0.12,8.0,141.0,0.0
USE008382,PRJ008,EQP056,2025-11-19,7.71,2.29,10.0,169.09,0.0
USE008383,PRJ008,EQP056,2025-11-20,7.1,8.9,16.0,141.55,0.0
USE008384,PRJ008,EQP056,2025-11-21,3.47,12.53,16.0,60.79,1214.11
USE008385,PRJ008,EQP056,2025-11-25,5.62,2.38,8.0,76.58,1113.13
USE008386,PRJ008,EQP056,2025-11-27,9.66,0.34,10.0,172.78,0.0
USE008387,PRJ008,EQP056,2025-12-03,4.15,7.85,12.0,88.55,1809.52
USE008388,PRJ008,EQP056,2025-12-04,3.61,6.39,10.0,79.13,0.0
USE008389,PRJ008,EQP056,2025-12-05,9.0,3.0,12.0,56.27,0.0
USE008390,PRJ008,EQP056,2025-12-06,2.54,7.46,10.0,35.39,0.0
USE008391,PRJ008,EQP056,2025-12-10,4.16,5.84,10.0,22.8,0.0
USE008392,PRJ008,EQP056,2025-12-11,8.62,7.38,16.0,86.11,0.0
USE008393,PRJ008,EQP056,2025-12-12,1.96,8.04,10.0,17.66,0.0
USE008394,PRJ008,EQP056,2025-12-13,1.9,8.1,10.0,9.85,0.0
USE008395,PRJ008,EQP056,2025-12-19,4.31,5.69,10.0,76.87,2297.62
USE008396,PRJ008,EQP056,2025-12-20,5.42,6.58,12.0,104.33,0.0
USE008397,PRJ008,EQP056,2025-12-23,3.47,4.53,8.0,38.77,0.0
USE008398,PRJ008,EQP056,2025-12-26,7.23,2.77,10.0,115.99,0.0
USE008399,PRJ008,EQP056,2025-12-27,3.04,20.96,24.0,50.03,0.0
USE008400,PRJ008,EQP056,2025-12-30,4.13,5.87,10.0,59.18,0.0
USE008401,PRJ009,EQP057,2025-01-01,4.97,3.03,8.0,80.62,0.0
USE008402,PRJ009,EQP057,2025-01-07,5.97,2.03,8.0,44.63,0.0
USE008403,PRJ009,EQP057,2025-01-12,5.24,4.76,10.0,31.14,0.0
USE008404,PRJ009,EQP057,2025-01-13,5.9,4.1,10.0,102.74,0.0
USE008405,PRJ009,EQP057,2025-01-14,16.97,7.03,24.0,152.84,2929.16
USE008406,PRJ009,EQP057,2025-01-16,3.62,4.38,8.0,21.53,0.0
USE008407,PRJ009,EQP057,2025-01-18,1.61,14.39,16.0,8.07,0.0
USE008408,PRJ009,EQP057,2025-01-20,3.18,8.82,12.0,37.47,0.0
USE008409,PRJ009,EQP057,2025-01-22,2.94,7.06,10.0,59.09,884.36
USE008410,PRJ009,EQP057,2025-01-24,14.95,1.05,16.0,197.33,2566.51
USE008411,PRJ009,EQP057,2025-01-31,2.05,7.95,10.0,28.32,0.0
USE008412,PRJ009,EQP057,2025-02-01,2.04,7.96,10.0,35.18,1777.86
USE008413,PRJ009,EQP057,2025-02-02,6.28,3.72,10.0,115.69,0.0
USE008414,PRJ009,EQP057,2025-02-05,3.48,4.52,8.0,61.85,0.0
USE008415,PRJ009,EQP057,2025-02-07,6.83,1.17,8.0,39.46,0.0
USE008416,PRJ009,EQP057,2025-02-11,4.4,5.6,10.0,36.11,748.75
USE008417,PRJ009,EQP057,2025-02-12,7.01,0.99,8.0,122.2,0.0
USE008418,PRJ009,EQP057,2025-02-13,4.41,5.59,10.0,88.26,901.8
USE008419,PRJ009,EQP057,2025-02-14,5.08,10.92,16.0,104.07,0.0
USE008420,PRJ009,EQP057,2025-02-18,3.6,8.4,12.0,19.58,0.0
USE008421,PRJ009,EQP057,2025-02-19,1.61,8.39,10.0,29.48,0.0
USE008422,PRJ009,EQP057,2025-02-24,10.72,1.28,12.0,135.8,0.0
USE008423,PRJ009,EQP057,2025-02-26,2.84,7.16,10.0,29.21,0.0
USE008424,PRJ009,EQP057,2025-02-27,1.93,8.07,10.0,18.02,3262.78
USE008425,PRJ009,EQP057,2025-02-28,10.52,5.48,16.0,148.18,2295.68
USE008426,PRJ009,EQP057,2025-03-01,8.3,1.7,10.0,165.24,852.55
USE008427,PRJ009,EQP057,2025-03-08,7.62,2.38,10.0,68.49,0.0
USE008428,PRJ009,EQP057,2025-03-09,17.15,6.85,24.0,237.79,0.0
USE008429,PRJ009,EQP057,2025-03-12,10.88,1.12,12.0,97.01,0.0
USE008430,PRJ009,EQP057,2025-03-14,9.26,2.74,12.0,155.15,0.0
USE008431,PRJ009,EQP057,2025-03-16,9.01,14.99,24.0,179.89,0.0
USE008432,PRJ009,EQP057,2025-03-17,2.15,5.85,8.0,27.1,0.0
USE008433,PRJ009,EQP057,2025-03-18,7.53,4.47,12.0,39.29,0.0
USE008434,PRJ009,EQP057,2025-03-20,10.13,1.87,12.0,59.75,0.0
USE008435,PRJ009,EQP057,2025-03-23,3.68,20.32,24.0,41.16,0.0
USE008436,PRJ009,EQP057,2025-03-26,8.73,3.27,12.0,79.78,0.0
USE008437,PRJ009,EQP057,2025-03-27,3.9,8.1,12.0,71.11,0.0
USE008438,PRJ009,EQP057,2025-03-28,7.69,2.31,10.0,112.41,0.0
USE008439,PRJ009,EQP057,2025-03-29,9.63,0.37,10.0,175.45,0.0
USE008440,PRJ009,EQP057,2025-03-31,5.91,2.09,8.0,45.13,0.0
USE008441,PRJ009,EQP057,2025-04-01,7.23,0.77,8.0,107.1,0.0
USE008442,PRJ009,EQP057,2025-04-02,6.81,3.19,10.0,140.07,0.0
USE008443,PRJ009,EQP057,2025-04-06,6.12,1.88,8.0,67.67,0.0
USE008444,PRJ009,EQP057,2025-04-09,6.67,5.33,12.0,128.76,3302.09
USE008445,PRJ009,EQP057,2025-04-11,10.37,1.63,12.0,126.32,0.0
USE008446,PRJ009,EQP057,2025-04-14,14.03,1.97,16.0,154.9,0.0
USE008447,PRJ009,EQP057,2025-04-17,8.26,1.74,10.0,140.9,0.0
USE008448,PRJ009,EQP057,2025-04-19,11.97,0.03,12.0,236.63,0.0
USE008449,PRJ009,EQP057,2025-04-21,4.18,7.82,12.0,59.88,0.0
