report_id,project_id,report_date,planned_progress_pct,actual_progress_pct,work_completed_qty,workers_on_site,weather,delay_hours
DPR003690,PRJ011,2025-02-09,14.14,13.39,450.21,109,Heavy Rain,2.78
DPR003691,PRJ011,2025-02-10,14.32,13.8,275.81,91,Cloudy,0.65
DPR003692,PRJ011,2025-02-11,14.5,13.6,237.02,68,Cloudy,0.57
DPR003693,PRJ011,2025-02-12,14.68,13.99,275.68,93,Cloudy,0.0
DPR003694,PRJ011,2025-02-13,14.85,13.62,147.52,109,Clear,0.0
DPR003695,PRJ011,2025-02-14,15.03,14.52,429.54,217,Clear,0.3
DPR003696,PRJ011,2025-02-15,15.21,14.25,450.21,79,Clear,0.14
DPR003697,PRJ011,2025-02-16,15.39,13.98,209.98,153,Clear,0.8
DPR003698,PRJ011,2025-02-17,15.56,14.71,223.56,142,Cloudy,1.46
DPR003699,PRJ011,2025-02-18,15.74,14.97,155.0,78,Clear,0.0
DPR003700,PRJ011,2025-02-19,15.92,14.69,129.35,142,Light Rain,0.14
DPR003701,PRJ011,2025-02-20,16.1,14.77,254.09,164,Clear,0.0
DPR003702,PRJ011,2025-02-21,16.27,15.0,88.39,75,Light Rain,0.0
DPR003703,PRJ011,2025-02-22,16.45,15.81,97.25,183,Cloudy,0.0
DPR003704,PRJ011,2025-02-23,16.63,15.1,53.13,161,Light Rain,0.74
DPR003705,PRJ011,2025-02-24,16.8,15.83,224.63,136,Clear,0.71
DPR003706,PRJ011,2025-02-25,16.98,15.45,383.22,171,Light Rain,0.26
DPR003707,PRJ011,2025-02-26,17.16,16.63,225.82,147,Cloudy,1.71
DPR003708,PRJ011,2025-02-27,17.34,17.21,233.54,189,Clear,0.6
DPR003709,PRJ011,2025-02-28,17.51,16.95,215.56,120,Cloudy,0.55
DPR003710,PRJ011,2025-03-01,17.69,15.69,230.76,192,Cloudy,0.0
DPR003711,PRJ011,2025-03-02,17.87,16.27,101.18,93,Clear,0.3
DPR003712,PRJ011,2025-03-03,18.05,17.15,43.9,131,Cloudy,0.0
DPR003713,PRJ011,2025-03-04,18.22,17.73,68.25,44,Light Rain,0.42
DPR003714,PRJ011,2025-03-05,18.4,17.43,69.42,110,Clear,0.6
DPR003715,PRJ011,2025-03-06,18.58,16.65,319.12,155,Clear,0.0
DPR003716,PRJ011,2025-03-07,18.76,17.63,358.64,77,Cloudy,0.0
DPR003717,PRJ011,2025-03-08,18.93,17.13,426.38,166,Clear,0.41
DPR003718,PRJ011,2025-03-09,19.11,17.72,301.43,186,Clear,1.22
DPR003719,PRJ011,2025-03-10,19.29,18.38,378.21,62,Light Rain,0.79
DPR003720,PRJ011,2025-03-11,19.46,17.99,80.18,203,Clear,0.42
DPR003721,PRJ011,2025-03-12,19.64,18.31,102.83,129,Clear,0.01
DPR003722,PRJ011,2025-03-13,19.82,18.32,36.24,124,Clear,0.0
DPR003723,PRJ011,2025-03-14,20.0,18.57,346.93,154,Clear,0.3
DPR003724,PRJ011,2025-03-15,20.17,18.76,463.56,192,Clear,0.0
DPR003725,PRJ011,2025-03-16,20.35,18.8,457.72,59,Light Rain,0.0
DPR003726,PRJ011,2025-03-17,20.53,19.65,256.92,62,Heavy Rain,0.0
DPR003727,PRJ011,2025-03-18,20.71,19.48,37.52,55,Cloudy,0.3
DPR003728,PRJ011,2025-03-19,20.88,19.83,370.46,151,Cloudy,0.29
DPR003729,PRJ011,2025-03-20,21.06,19.12,243.44,35,Cloudy,0.04
DPR003730,PRJ011,2025-03-21,21.24,19.14,190.58,112,Clear,0.0
DPR003731,PRJ011,2025-03-22,21.42,20.38,255.83,67,Clear,0.17
DPR003732,PRJ011,2025-03-23,21.59,20.4,316.65,212,Light Rain,0.08
DPR003733,PRJ011,2025-03-24,21.77,20.14,72.07,39,Clear,0.0
DPR003734,PRJ011,2025-03-25,21.95,20.16,322.89,213,Clear,0.1
DPR003735,PRJ011,2025-03-26,22.13,20.88,92.62,64,Clear,0.0
DPR003736,PRJ011,2025-03-27,22.3,21.45,186.89,36,Cloudy,0.0
DPR003737,PRJ011,2025-03-28,22.48,21.05,464.52,174,Clear,0.86
DPR003738,PRJ011,2025-03-29,22.66,21.55,137.08,174,Cloudy,0.0
DPR003739,PRJ011,2025-03-30,22.83,21.5,305.94,66,Light Rain,0.06
DPR003740,PRJ011,2025-03-31,23.01,21.36,226.82,128,Light Rain,0.57
DPR003741,PRJ011,2025-04-01,23.19,21.88,172.9,120,Light Rain,0.0
DPR003742,PRJ011,2025-04-02,23.37,21.86,425.45,44,Light Rain,0.44
DPR003743,PRJ011,2025-04-03,23.54,22.36,469.58,103,Clear,0.0
DPR003744,PRJ011,2025-04-04,23.72,21.8,444.42,196,Light Rain,0.06
DPR003745,PRJ011,2025-04-05,23.9,22.18,47.03,193,Cloudy,2.12
DPR003746,PRJ011,2025-04-06,24.08,22.54,127.55,86,Cloudy,0.71
DPR003747,PRJ011,2025-04-07,24.25,22.74,71.46,65,Cloudy,0.0
DPR003748,PRJ011,2025-04-08,24.43,23.2,95.84,153,Light Rain,1.81
DPR003749,PRJ011,2025-04-09,24.61,23.68,420.08,151,Light Rain,0.6
DPR003750,PRJ011,2025-04-10,24.79,23.73,87.67,176,Light Rain,2.07
DPR003751,PRJ011,2025-04-11,24.96,23.69,61.51,181,Cloudy,0.0
DPR003752,PRJ011,2025-04-12,25.14,23.39,324.53,47,Cloudy,0.1
DPR003753,PRJ011,2025-04-13,25.32,23.24,123.71,209,Light Rain,0.49
DPR003754,PRJ011,2025-04-14,25.49,24.31,113.28,160,Cloudy,0.71
DPR003755,PRJ011,2025-04-15,25.67,24.11,467.99,124,Light Rain,0.89
DPR003756,PRJ011,2025-04-16,25.85,24.19,276.76,77,Cloudy,0.0
DPR003757,PRJ011,2025-04-17,26.03,24.29,76.89,166,Cloudy,0.4
DPR003758,PRJ011,2025-04-18,26.2,24.46,88.81,206,Clear,0.59
DPR003759,PRJ011,2025-04-19,26.38,25.05,151.96,79,Clear,0.0
DPR003760,PRJ011,2025-04-20,26.56,25.09,70.41,218,Clear,0.64
DPR003761,PRJ011,2025-04-21,26.74,25.36,366.42,219,Light Rain,0.0
DPR003762,PRJ011,2025-04-22,26.91,25.76,358.48,36,Clear,0.1
DPR003763,PRJ011,2025-04-23,27.09,25.01,152.06,200,Heavy Rain,0.0
DPR003764,PRJ011,2025-04-24,27.27,25.56,236.39,167,Light Rain,0.0
DPR003765,PRJ011,2025-04-25,27.45,25.26,133.93,192,Light Rain,2.0
DPR003766,PRJ011,2025-04-26,27.62,26.08,340.71,217,Heavy Rain,0.02
DPR003767,PRJ011,2025-04-27,27.8,26.47,428.91,120,Clear,0.3
DPR003768,PRJ011,2025-04-28,27.98,26.17,188.11,112,Clear,0.6
DPR003769,PRJ011,2025-04-29,28.15,26.35,137.15,52,Light Rain,0.4
DPR003770,PRJ011,2025-04-30,28.33,26.55,324.48,134,Clear,0.3
DPR003771,PRJ011,2025-05-01,28.51,27.02,324.98,92,Clear,1.45
DPR003772,PRJ011,2025-05-02,28.69,27.33,357.43,55,Light Rain,0.77
DPR003773,PRJ011,2025-05-03,28.86,27.44,138.12,80,Clear,0.31
DPR003774,PRJ011,2025-05-04,29.04,27.83,347.65,45,Cloudy,0.0
DPR003775,PRJ011,2025-05-05,29.22,27.4,131.46,174,Cloudy,0.69
DPR003776,PRJ011,2025-05-06,29.4,27.48,470.91,128,Cloudy,0.0
DPR003777,PRJ011,2025-05-07,29.57,27.65,115.92,44,Heavy Rain,0.52
DPR003778,PRJ011,2025-05-08,29.75,27.97,475.62,100,Cloudy,0.0
DPR003779,PRJ011,2025-05-09,29.93,27.97,255.85,69,Clear,0.0
DPR003780,PRJ011,2025-05-10,30.11,28.33,393.97,212,Light Rain,1.89
DPR003781,PRJ011,2025-05-11,30.28,27.99,354.57,211,Clear,0.78
DPR003782,PRJ011,2025-05-12,30.46,29.21,169.67,61,Cloudy,1.54
DPR003783,PRJ011,2025-05-13,30.64,29.01,213.26,171,Cloudy,0.89
DPR003784,PRJ011,2025-05-14,30.82,28.91,161.19,180,Clear,1.57
DPR003785,PRJ011,2025-05-15,30.99,28.63,396.61,37,Cloudy,0.24
DPR003786,PRJ011,2025-05-16,31.17,29.51,441.78,181,Clear,0.47
DPR003787,PRJ011,2025-05-17,31.35,29.56,233.75,174,Light Rain,0.0
DPR003788,PRJ011,2025-05-18,31.52,29.63,260.44,189,Light Rain,0.36
DPR003789,PRJ011,2025-05-19,31.7,29.57,196.19,53,Cloudy,0.8
DPR003790,PRJ011,2025-05-20,31.88,29.59,79.71,137,Clear,0.34
DPR003791,PRJ011,2025-05-21,32.06,29.91,216.69,63,Clear,1.2
DPR003792,PRJ011,2025-05-22,32.23,29.75,401.71,42,Clear,0.0
DPR003793,PRJ011,2025-05-23,32.41,30.52,40.9,204,Light Rain,0.77
DPR003794,PRJ011,2025-05-24,32.59,30.71,48.75,100,Clear,0.1
DPR003795,PRJ011,2025-05-25,32.77,30.56,137.71,120,Light Rain,0.98
DPR003796,PRJ011,2025-05-26,32.94,31.02,204.61,199,Clear,0.0
DPR003797,PRJ011,2025-05-27,33.12,30.77,98.25,143,Cloudy,0.73
DPR003798,PRJ011,2025-05-28,33.3,31.25,195.46,201,Clear,0.0
DPR003799,PRJ011,2025-05-29,33.48,31.18,185.54,41,Cloudy,0.46
DPR003800,PRJ011,2025-05-30,33.65,30.74,324.8,179,Cloudy,0.0
DPR003801,PRJ011,2025-05-31,33.83,31.79,231.61,195,Cloudy,0.0
DPR003802,PRJ011,2025-06-01,34.01,31.6,384.0,43,Cloudy,0.0
DPR003803,PRJ011,2025-06-02,34.18,32.2,162.8,162,Clear,0.0
DPR003804,PRJ011,2025-06-03,34.36,31.78,421.66,83,Clear,0.0
DPR003805,PRJ011,2025-06-04,34.54,32.14,171.9,75,Cloudy,0.36
DPR003806,PRJ011,2025-06-05,34.72,33.0,239.78,171,Clear,1.15
DPR003807,PRJ011,2025-06-06,34.89,32.67,229.58,101,Cloudy,0.0
DPR003808,PRJ011,2025-06-07,35.07,32.52,98.96,65,Clear,1.46
DPR003809,PRJ011,2025-06-08,35.25,32.89,178.49,82,Clear,0.37
DPR003810,PRJ011,2025-06-09,35.43,32.61,182.5,167,Light Rain,0.28
DPR003811,PRJ011,2025-06-10,35.6,33.15,240.46,111,Light Rain,0.45
DPR003812,PRJ011,2025-06-11,35.78,33.67,250.92,118,Clear,0.04
DPR003813,PRJ011,2025-06-12,35.96,34.13,470.08,186,Clear,0.0
DPR003814,PRJ011,2025-06-13,36.14,34.05,122.05,208,Cloudy,0.23
DPR003815,PRJ011,2025-06-14,36.31,33.7,257.73,101,Cloudy,0.0
DPR003816,PRJ011,2025-06-15,36.49,34.03,219.84,172,Clear,0.44
DPR003817,PRJ011,2025-06-16,36.67,34.5,301.49,61,Clear,1.02
DPR003818,PRJ011,2025-06-17,36.84,34.67,467.0,73,Clear,0.33
DPR003819,PRJ011,2025-06-18,37.02,34.69,301.91,98,Clear,0.0
DPR003820,PRJ011,2025-06-19,37.2,34.74,215.67,186,Cloudy,0.52
DPR003821,PRJ011,2025-06-20,37.38,35.51,71.57,213,Clear,0.0
DPR003822,PRJ011,2025-06-21,37.55,35.13,246.4,179,Clear,0.78
DPR003823,PRJ011,2025-06-22,37.73,35.56,251.72,46,Cloudy,0.0
DPR003824,PRJ011,2025-06-23,37.91,35.62,361.46,102,Clear,0.59
DPR003825,PRJ011,2025-06-24,38.09,36.27,87.25,65,Clear,0.0
DPR003826,PRJ011,2025-06-25,38.26,36.05,235.05,94,Clear,0.3
DPR003827,PRJ011,2025-06-26,38.44,36.12,142.0,185,Clear,1.65
DPR003828,PRJ011,2025-06-27,38.62,35.75,54.92,56,Cloudy,0.06
DPR003829,PRJ011,2025-06-28,38.8,36.3,475.41,103,Clear,1.29
DPR003830,PRJ011,2025-06-29,38.97,36.26,134.95,131,Heavy Rain,0.96
DPR003831,PRJ011,2025-06-30,39.15,36.59,275.55,125,Cloudy,0.0
DPR003832,PRJ011,2025-07-01,39.33,36.94,96.84,160,Clear,0.64
DPR003833,PRJ011,2025-07-02,39.51,36.61,302.71,128,Heavy Rain,0.0
DPR003834,PRJ011,2025-07-03,39.68,37.74,405.23,85,Clear,0.48
DPR003835,PRJ011,2025-07-04,39.86,37.66,191.24,212,Cloudy,0.0
DPR003836,PRJ011,2025-07-05,40.04,37.42,231.2,189,Cloudy,0.0
DPR003837,PRJ011,2025-07-06,40.21,38.3,58.63,189,Cloudy,2.65
DPR003838,PRJ011,2025-07-07,40.39,38.47,312.25,73,Light Rain,0.43
DPR003839,PRJ011,2025-07-08,40.57,38.08,257.5,84,Cloudy,0.0
DPR003840,PRJ011,2025-07-09,40.75,37.66,443.22,84,Clear,0.0
DPR003841,PRJ011,2025-07-10,40.92,38.26,332.01,75,Light Rain,1.18
DPR003842,PRJ011,2025-07-11,41.1,38.54,261.77,53,Cloudy,0.0
DPR003843,PRJ011,2025-07-12,41.28,38.76,297.19,195,Cloudy,0.0
DPR003844,PRJ011,2025-07-13,41.46,38.62,131.1,193,Clear,0.0
DPR003845,PRJ011,2025-07-14,41.63,38.46,79.54,182,Light Rain,1.06
DPR003846,PRJ011,2025-07-15,41.81,38.77,65.48,138,Clear,0.0
DPR003847,PRJ011,2025-07-16,41.99,39.27,449.3,109,Light Rain,0.35
DPR003848,PRJ011,2025-07-17,42.17,39.69,367.91,152,Clear,0.0
DPR003849,PRJ011,2025-07-18,42.34,39.56,155.89,141,Clear,0.0
DPR003850,PRJ011,2025-07-19,42.52,39.94,250.77,106,Clear,1.62
DPR003851,PRJ011,2025-07-20,42.7,39.48,220.73,173,Light Rain,1.09
DPR003852,PRJ011,2025-07-21,42.87,40.19,316.4,116,Clear,0.51
DPR003853,PRJ011,2025-07-22,43.05,40.58,355.22,75,Cloudy,0.0
DPR003854,PRJ011,2025-07-23,43.23,40.17,338.56,56,Light Rain,1.76
DPR003855,PRJ011,2025-07-24,43.41,40.14,132.45,190,Clear,0.5
DPR003856,PRJ011,2025-07-25,43.58,40.76,40.14,139,Light Rain,0.39
DPR003857,PRJ011,2025-07-26,43.76,41.19,75.81,144,Light Rain,0.0
DPR003858,PRJ011,2025-07-27,43.94,41.64,388.14,153,Cloudy,0.0
DPR003859,PRJ011,2025-07-28,44.12,41.0,330.77,216,Clear,0.11
DPR003860,PRJ011,2025-07-29,44.29,41.95,290.19,174,Cloudy,1.17
DPR003861,PRJ011,2025-07-30,44.47,41.05,212.08,187,Cloudy,0.0
DPR003862,PRJ011,2025-07-31,44.65,41.7,174.33,175,Clear,1.2
DPR003863,PRJ011,2025-08-01,44.83,42.22,92.26,74,Clear,0.37
DPR003864,PRJ011,2025-08-02,45.0,42.4,316.94,135,Clear,1.02
DPR003865,PRJ011,2025-08-03,45.18,42.54,72.65,135,Clear,0.0
DPR003866,PRJ011,2025-08-04,45.36,42.64,394.95,195,Cloudy,1.45
DPR003867,PRJ011,2025-08-05,45.53,42.03,349.98,168,Cloudy,0.72
DPR003868,PRJ011,2025-08-06,45.71,42.7,90.8,172,Light Rain,0.76
DPR003869,PRJ011,2025-08-07,45.89,43.21,335.43,66,Clear,0.0
DPR003870,PRJ011,2025-08-08,46.07,43.41,408.01,97,Cloudy,1.45
DPR003871,PRJ011,2025-08-09,46.24,42.96,370.81,132,Cloudy,1.56
DPR003872,PRJ011,2025-08-10,46.42,43.42,303.55,111,Cloudy,0.22
DPR003873,PRJ011,2025-08-11,46.6,43.66,395.93,157,Light Rain,1.96
DPR003874,PRJ011,2025-08-12,46.78,43.61,337.43,125,Cloudy,0.12
DPR003875,PRJ011,2025-08-13,46.95,44.03,73.24,146,Clear,1.53
DPR003876,PRJ011,2025-08-14,47.13,44.01,137.89,203,Heavy Rain,0.36
DPR003877,PRJ011,2025-08-15,47.31,44.59,62.62,148,Clear,0.3
DPR003878,PRJ011,2025-08-16,47.49,44.22,173.15,42,Clear,0.0
DPR003879,PRJ011,2025-08-17,47.66,44.21,66.67,38,Clear,0.69
DPR003880,PRJ011,2025-08-18,47.84,44.47,445.39,68,Clear,0.0
DPR003881,PRJ011,2025-08-19,48.02,44.91,253.44,128,Light Rain,0.88
DPR003882,PRJ011,2025-08-20,48.2,44.78,452.55,43,Cloudy,0.86
DPR003883,PRJ011,2025-08-21,48.37,45.16,430.37,66,Clear,0.18
DPR003884,PRJ011,2025-08-22,48.55,44.91,268.82,137,Light Rain,0.89
DPR003885,PRJ011,2025-08-23,48.73,45.21,41.8,168,Clear,1.44
DPR003886,PRJ011,2025-08-24,48.9,45.66,134.5,143,Clear,0.0
DPR003887,PRJ011,2025-08-25,49.08,45.49,362.95,43,Clear,0.27
DPR003888,PRJ011,2025-08-26,49.26,45.92,389.25,166,Light Rain,0.92
DPR003889,PRJ011,2025-08-27,49.44,46.03,114.72,168,Cloudy,0.69
DPR003890,PRJ011,2025-08-28,49.61,45.52,209.31,48,Clear,0.0
DPR003891,PRJ011,2025-08-29,49.79,46.57,119.1,36,Light Rain,0.0
DPR003892,PRJ011,2025-08-30,49.97,46.49,427.54,158,Cloudy,0.0
DPR003893,PRJ011,2025-08-31,50.15,47.41,193.82,78,Cloudy,1.85
DPR003894,PRJ011,2025-09-01,50.32,46.92,331.14,132,Clear,0.26
DPR003895,PRJ011,2025-09-02,50.5,47.36,422.37,86,Cloudy,0.93
DPR003896,PRJ011,2025-09-03,50.68,47.32,159.52,145,Cloudy,1.42
DPR003897,PRJ011,2025-09-04,50.86,47.64,313.83,197,Light Rain,0.44
DPR003898,PRJ011,2025-09-05,51.03,48.05,332.96,64,Clear,0.4
DPR003899,PRJ011,2025-09-06,51.21,48.06,138.37,203,Cloudy,0.28
DPR003900,PRJ011,2025-09-07,51.39,47.78,159.56,50,Clear,0.0
DPR003901,PRJ011,2025-09-08,51.56,47.87,251.8,144,Clear,0.01
DPR003902,PRJ011,2025-09-09,51.74,47.72,221.17,184,Cloudy,0.45
DPR003903,PRJ011,2025-09-10,51.92,48.81,154.71,123,Clear,0.0
DPR003904,PRJ011,2025-09-11,52.1,49.13,431.27,54,Light Rain,1.73
DPR003905,PRJ011,2025-09-12,52.27,49.13,53.13,188,Cloudy,0.42
DPR003906,PRJ011,2025-09-13,52.45,49.1,105.03,134,Clear,0.69
DPR003907,PRJ011,2025-09-14,52.63,49.57,388.06,107,Light Rain,1.7
DPR003908,PRJ011,2025-09-15,52.81,49.0,348.43,187,Clear,0.17
DPR003909,PRJ011,2025-09-16,52.98,49.39,432.03,194,Light Rain,0.23
DPR003910,PRJ011,2025-09-17,53.16,50.25,342.6,205,Clear,0.94
DPR003911,PRJ011,2025-09-18,53.34,49.95,47.72,180,Light Rain,0.0
DPR003912,PRJ011,2025-09-19,53.52,49.87,217.01,117,Clear,0.0
DPR003913,PRJ011,2025-09-20,53.69,49.84,184.96,64,Light Rain,0.0
DPR003914,PRJ011,2025-09-21,53.87,49.86,321.24,191,Cloudy,0.45
DPR003915,PRJ011,2025-09-22,54.05,50.55,134.98,56,Clear,0.0
DPR003916,PRJ011,2025-09-23,54.22,50.99,224.94,132,Cloudy,0.83
DPR003917,PRJ011,2025-09-24,54.4,50.88,338.53,38,Cloudy,0.87
DPR003918,PRJ011,2025-09-25,54.58,51.54,277.45,196,Cloudy,0.0
DPR003919,PRJ011,2025-09-26,54.76,51.21,156.53,89,Clear,0.0
DPR003920,PRJ011,2025-09-27,54.93,51.08,114.16,37,Clear,0.0
DPR003921,PRJ011,2025-09-28,55.11,51.78,344.51,149,Heavy Rain,0.95
DPR003922,PRJ011,2025-09-29,55.29,52.36,444.82,36,Cloudy,1.12
DPR003923,PRJ011,2025-09-30,55.47,51.96,478.62,193,Clear,0.0
DPR003924,PRJ011,2025-10-01,55.64,48.68,128.38,68,Clear,1.07
DPR003925,PRJ011,2025-10-02,55.82,49.65,222.45,37,Light Rain,0.91
DPR003926,PRJ011,2025-10-03,56.0,49.35,291.88,135,Light Rain,0.7
DPR003927,PRJ011,2025-10-04,56.18,49.93,76.55,156,Light Rain,0.0
DPR003928,PRJ011,2025-10-05,56.35,49.68,308.21,140,Light Rain,0.99
DPR003929,PRJ011,2025-10-06,56.53,50.14,408.98,49,Clear,1.37
DPR003930,PRJ011,2025-10-07,56.71,50.66,214.27,131,Cloudy,0.44
DPR003931,PRJ011,2025-10-08,56.89,50.44,387.27,139,Cloudy,0.0
DPR003932,PRJ011,2025-10-09,57.06,50.08,65.67,183,Cloudy,0.01
DPR003933,PRJ011,2025-10-10,57.24,50.7,340.24,203,Clear,0.0
DPR003934,PRJ011,2025-10-11,57.42,50.74,232.7,112,Light Rain,1.08
DPR003935,PRJ011,2025-10-12,57.59,51.53,79.62,57,Cloudy,0.59
DPR003936,PRJ011,2025-10-13,57.77,51.63,384.78,89,Cloudy,0.03
DPR003937,PRJ011,2025-10-14,57.95,51.01,141.81,132,Cloudy,0.59
DPR003938,PRJ011,2025-10-15,58.13,51.91,415.63,183,Light Rain,0.78
DPR003939,PRJ011,2025-10-16,58.3,51.69,339.02,41,Clear,1.14
DPR003940,PRJ011,2025-10-17,58.48,51.92,356.06,54,Cloudy,0.0
DPR003941,PRJ011,2025-10-18,58.66,52.32,59.07,75,Cloudy,2.5
DPR003942,PRJ011,2025-10-19,58.84,52.24,296.2,48,Clear,0.18
DPR003943,PRJ011,2025-10-20,59.01,51.77,106.22,81,Light Rain,0.15
DPR003944,PRJ011,2025-10-21,59.19,52.85,386.74,161,Clear,1.11
DPR003945,PRJ011,2025-10-22,59.37,52.67,363.34,147,Heavy Rain,0.23
DPR003946,PRJ011,2025-10-23,59.55,52.66,147.01,201,Clear,1.87
DPR003947,PRJ011,2025-10-24,59.72,53.05,400.98,169,Clear,0.67
DPR003948,PRJ011,2025-10-25,59.9,53.19,70.84,44,Clear,0.0
DPR003949,PRJ011,2025-10-26,60.08,53.14,373.46,91,Clear,1.61
DPR003950,PRJ011,2025-10-27,60.25,53.66,228.12,59,Light Rain,0.0
DPR003951,PRJ011,2025-10-28,60.43,53.87,121.56,164,Clear,1.21
DPR003952,PRJ011,2025-10-29,60.61,53.32,369.1,69,Clear,1.83
DPR003953,PRJ011,2025-10-30,60.79,54.49,301.93,177,Light Rain,1.52
DPR003954,PRJ011,2025-10-31,60.96,53.68,420.69,174,Clear,0.0
DPR003955,PRJ011,2025-11-01,61.14,54.49,88.4,95,Cloudy,0.93
DPR003956,PRJ011,2025-11-02,61.32,54.82,338.58,93,Clear,1.02
DPR003957,PRJ011,2025-11-03,61.5,54.55,431.6,66,Light Rain,0.51
DPR003958,PRJ011,2025-11-04,61.67,55.01,382.98,108,Clear,0.94
DPR003959,PRJ011,2025-11-05,61.85,54.78,187.44,129,Clear,0.97
DPR003960,PRJ011,2025-11-06,62.03,54.99,250.42,63,Heavy Rain,0.76
DPR003961,PRJ011,2025-11-07,62.21,55.61,270.08,65,Clear,0.5
DPR003962,PRJ011,2025-11-08,62.38,56.17,83.57,65,Cloudy,0.0
DPR003963,PRJ011,2025-11-09,62.56,55.69,420.87,179,Cloudy,1.0
DPR003964,PRJ011,2025-11-10,62.74,55.47,45.39,57,Clear,1.39
DPR003965,PRJ011,2025-11-11,62.91,56.94,66.73,185,Cloudy,0.94
DPR003966,PRJ011,2025-11-12,63.09,56.07,270.29,98,Cloudy,1.24
DPR003967,PRJ011,2025-11-13,63.27,56.26,430.41,38,Cloudy,1.02
DPR003968,PRJ011,2025-11-14,63.45,56.87,40.09,122,Heavy Rain,1.88
DPR003969,PRJ011,2025-11-15,63.62,56.68,283.57,149,Light Rain,0.0
DPR003970,PRJ011,2025-11-16,63.8,56.98,337.9,177,Clear,1.21
DPR003971,PRJ011,2025-11-17,63.98,57.66,320.1,156,Cloudy,2.55
DPR003972,PRJ011,2025-11-18,64.16,57.48,115.82,70,Clear,1.88
DPR003973,PRJ011,2025-11-19,64.33,56.95,329.18,144,Light Rain,0.72
DPR003974,PRJ011,2025-11-20,64.51,57.83,123.1,130,Clear,1.73
DPR003975,PRJ011,2025-11-21,64.69,57.89,372.84,219,Light Rain,0.0
DPR003976,PRJ011,2025-11-22,64.87,58.0,147.26,167,Clear,0.33
DPR003977,PRJ011,2025-11-23,65.04,57.91,355.28,58,Clear,0.11
DPR003978,PRJ011,2025-11-24,65.22,57.98,161.13,117,Clear,0.0
DPR003979,PRJ011,2025-11-25,65.4,58.73,106.43,185,Cloudy,0.8
DPR003980,PRJ011,2025-11-26,65.58,58.63,291.84,147,Clear,1.72
DPR003981,PRJ011,2025-11-27,65.75,58.53,233.17,38,Cloudy,1.73
DPR003982,PRJ011,2025-11-28,65.93,58.92,346.17,185,Cloudy,0.92
DPR003983,PRJ011,2025-11-29,66.11,59.15,262.7,215,Light Rain,0.24
DPR003984,PRJ011,2025-11-30,66.28,58.68,104.63,126,Clear,1.41
DPR003985,PRJ011,2025-12-01,66.46,59.85,67.42,204,Cloudy,0.0
DPR003986,PRJ011,2025-12-02,66.64,59.9,137.14,104,Light Rain,1.19
DPR003987,PRJ011,2025-12-03,66.82,59.04,277.15,86,Clear,1.94
DPR003988,PRJ011,2025-12-04,66.99,60.23,59.74,89,Cloudy,1.23
DPR003989,PRJ011,2025-12-05,67.17,59.8,243.5,45,Clear,1.06
DPR003990,PRJ011,2025-12-06,67.35,60.17,219.66,125,Cloudy,0.37
DPR003991,PRJ011,2025-12-07,67.53,60.23,87.91,116,Cloudy,0.0
DPR003992,PRJ011,2025-12-08,67.7,60.74,88.55,157,Clear,0.69
DPR003993,PRJ011,2025-12-09,67.88,59.76,78.87,109,Cloudy,0.51
DPR003994,PRJ011,2025-12-10,68.06,60.67,166.24,48,Clear,1.46
DPR003995,PRJ011,2025-12-11,68.24,61.49,42.15,177,Light Rain,0.86
DPR003996,PRJ011,2025-12-12,68.41,61.32,151.94,58,Cloudy,1.05
DPR003997,PRJ011,2025-12-13,68.59,61.03,367.61,108,Clear,1.14
DPR003998,PRJ011,2025-12-14,68.77,62.26,407.15,133,Clear,0.22
DPR003999,PRJ011,2025-12-15,68.94,61.49,454.67,91,Light Rain,1.47
DPR004000,PRJ011,2025-12-16,69.12,61.91,343.52,83,Light Rain,1.6
DPR004001,PRJ011,2025-12-17,69.3,62.24,196.69,60,Clear,0.67
DPR004002,PRJ011,2025-12-18,69.48,62.86,433.28,185,Cloudy,0.49
DPR004003,PRJ011,2025-12-19,69.65,61.75,256.98,89,Light Rain,1.13
DPR004004,PRJ011,2025-12-20,69.83,62.97,409.82,133,Cloudy,1.28
DPR004005,PRJ011,2025-12-21,70.01,62.79,383.3,73,Clear,0.32
DPR004006,PRJ011,2025-12-22,70.19,62.83,137.8,168,Cloudy,0.95
DPR004007,PRJ011,2025-12-23,70.36,63.08,134.36,155,Cloudy,1.4
DPR004008,PRJ011,2025-12-24,70.54,62.43,426.27,144,Cloudy,1.35
DPR004009,PRJ011,2025-12-25,70.72,63.24,321.34,143,Light Rain,0.34
DPR004010,PRJ011,2025-12-26,70.9,63.63,406.35,139,Light Rain,1.66
DPR004011,PRJ011,2025-12-27,71.07,63.75,305.73,66,Clear,2.52
DPR004012,PRJ011,2025-12-28,71.25,64.05,169.1,172,Cloudy,0.63
DPR004013,PRJ011,2025-12-29,71.43,63.84,36.37,94,Clear,2.39
DPR004014,PRJ011,2025-12-30,71.6,64.26,142.26,186,Heavy Rain,0.0
DPR004015,PRJ011,2025-12-31,71.78,64.19,443.69,176,Heavy Rain,0.2
DPR004016,PRJ012,2025-01-01,9.58,8.46,170.89,163,Cloudy,0.0
DPR004017,PRJ012,2025-01-02,9.71,8.32,367.86,148,Cloudy,0.16
DPR004018,PRJ012,2025-01-03,9.85,8.79,429.31,54,Heavy Rain,0.66
DPR004019,PRJ012,2025-01-04,9.98,8.93,140.54,210,Cloudy,2.01
